from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1242Z1,U1242Z1,1,,472_1_200302,471_229_190902
U1242Z1,U1242Z1,1,,377_384_200302,472_51_191202
U1785Z4,U1785Z4,1,,470_12_200106,471_73_200316
U1242Z1,U1242Z1,1,,472_17_190429,471_40_190902
U1242Z1,U1242Z1,1,,471_220_190902,472_17_190429
U1829Z4,U1829Z3,1,,375_1346_200203,666_25_200316
U1921Z2,U1921Z1,1,,471_36_190902,472_19_190429
U2341Z2,U2341Z2,1,,470_9_200106,663_27_190902
U1785Z2,U1785Z2,1,,473_2_200106,470_11_200106
U1785Z3,U1785Z3,1,,471_285_190902,473_5_200106
U1785Z4,U1785Z3,1,,471_229_190902,473_5_200106
U1785Z1,U1785Z1,1,,470_30_200106,473_109_200106
U1785Z2,U1785Z2,1,,470_5_200106,473_7_200106
U2346Z1,U2346Z2,1,,466_62_190902,473_110_200106
U1785Z2,U1785Z2,1,,470_7_200106,473_9_200106
U1793Z5,U1793Z9,1,,467_276_190411,474_441_200115
U1829Z4,U1829Z3,1,,375_1394_200316,667_22_200316
U1829Z2,U1829Z3,1,,379_24_200414,667_22_200316
U1829Z2,U1829Z3,1,,379_24_200417,667_22_200316
U1842Z2,U1842Z1,1,,314_25_190902,488_31_180430
U1842Z2,U1842Z2,1,,314_26_190902,488_50_200316
U2537Z1,U2537Z1,1,,361_44_191204,488_34_180430
U1842Z2,U1842Z2,1,,314_151_200401,488_34_180430
U1709Z1,U1709Z2,1,,321_11_190902,488_37_180430
U1709Z1,U1709Z2,1,,321_17_190902,488_39_180430
U1709Z1,U1709Z2,1,,317_28_190902,488_43_180430
U1842Z2,U1842Z1,1,,314_158_200401,488_43_180430
U2537Z1,U2537Z1,1,,361_170_191204,488_44_180430
U1709Z1,U1709Z2,1,,317_19_190902,488_45_180430
U1842Z2,U1842Z1,1,,314_142_200401,488_45_180430
U1842Z2,U1842Z2,1,,314_25_190902,488_53_191216
U1842Z2,U1842Z1,1,,314_26_190902,488_4_180430
U1709Z1,U1709Z2,1,,317_4_190902,488_8_180430
U1709Z1,U1709Z2,1,,321_5_190902,488_9_180430
U1709Z1,U1709Z2,1,,321_2_190902,488_13_180430
U2537Z1,U2537Z1,1,,361_172_191204,488_20_180430
U1709Z1,U1709Z2,1,,317_48_190902,488_21_180430
U1842Z2,U1842Z1,1,,314_152_200401,488_21_180430
U1709Z1,U1709Z2,1,,317_145_191125,488_22_180430
U1709Z1,U1709Z2,1,,321_30_190902,488_23_180430
U1709Z1,U1709Z2,1,,317_10_190902,488_25_180430
U1709Z2,U1709Z2,1,,317_166_200316,488_27_180430
U2046Z1,U2046Z1,1,,653_7_200403,490_10_200403
U2008Z1,U2008Z3,1,,381_63_191202,489_49_191125
U1696Z2,U1696Z2,1,,494_65_200316,490_12_200403
U1696Z2,U1696Z2,1,,494_97_200401,490_14_200403
U2008Z1,U2008Z3,1,,381_54_191202,489_18_191125
U2008Z1,U2008Z3,1,,381_73_191202,489_56_191125
U2008Z1,U2008Z3,1,,381_66_191202,489_25_191125
U2026Z2,U2026Z2,1,,654_39_181026,490_42_200403
U2059Z1,U2059Z2,1,,653_7_200403,490_42_200403
U2026Z2,U2026Z2,1,,382_7_200302,490_24_180806
U2042Z1,U2042Z1,1,,383_25_200302,495_50_200403
U2008Z1,U2008Z3,1,,387_9_190901,383_38_191125
U2008Z1,U2008Z3,1,,381_59_191202,489_10_191125
U2008Z1,U2008Z3,1,,381_48_191202,489_63_191125
U2008Z1,U2008Z3,1,,387_12_190902,491_13_200120
U2008Z2,U2008Z1,1,,491_64_190521,381_78_191202
U1984Z3,U1984Z1,1,,421_131_191114,381_78_191202
U1984Z4,U1984Z1,1,,421_135_191114,381_78_191202
U1984Z4,U1984Z1,1,,421_269_200420,381_78_191202
U2020Z1,U2020Z1,1,,492_16_191118,382_17_200302
U2026Z1,U2026Z1,1,,490_2_200403,382_17_200302
U2016Z1,U2016Z2,1,,381_73_191202,492_29_191216
U2016Z2,U2016Z2,1,,381_44_190524,492_29_191216
U2016Z1,U2016Z2,1,,660_8_190530,492_29_191216
U2020Z1,U2020Z1,1,,382_23_200302,492_29_191216
U2020Z2,U2020Z2,1,,382_11_200302,492_2_191118
U2020Z2,U2020Z2,1,,382_20_200302,492_7_191118
U2008Z2,U2008Z2,1,,491_60_191101,387_34_200106
U2008Z4,U2008Z2,1,,489_5_191125,387_34_200106
U2020Z2,U2020Z2,1,,492_10_191118,382_36_200302
U2020Z1,U2020Z1,1,,382_12_200302,492_8_191216
U2020Z1,U2020Z1,1,,382_17_200302,492_16_191118
U2020Z1,U2020Z1,1,,382_4_200302,492_18_191118
U2016Z1,U2016Z1,1,,381_73_191202,654_5_181026
U2016Z1,U2016Z1,1,,660_8_190530,654_5_181026
U2011Z4,U2011Z2,1,,382_38_180709,387_36_180730
U2020Z2,U2020Z2,1,,382_5_200302,492_15_191118
U1881Z1,U1881Z2,1,,385_132_191216,494_95_191202
U1434Z1,U1434Z1,1,,398_145_191216,433_30_190624
U1434Z1,U1434Z2,1,,398_107_191216,433_57_200406
U1497Z1,U1497Z1,1,,398_150_191216,433_26_190624
U1434Z1,U1434Z1,1,,443_115_200331,398_23_190624
U3174Z2,U3174Z2,1,,432_813_200406,436_172_200406
U3287Z12,U3287Z6,1,,395_223_190902,511_38_191014
U3287Z12,U3287Z6,1,,395_239_190902,511_22_190701
U3287Z12,U3287Z6,1,,393_153_191216,511_22_190701
U3287Z12,U3287Z6,1,,395_218_190902,511_36_190902
U3287Z12,U3287Z6,1,,393_132_191216,511_36_190902
U3287Z12,U3287Z6,1,,395_261_190902,511_21_190701
U3287Z12,U3287Z6,1,,393_162_200316,512_18_190701
U4777Z15,U4777Z3,1,,388_12_191024,580_120_191218
U4777Z15,U4777Z3,1,,389_32_190826,580_122_191218
U4777Z15,U4777Z3,1,,389_141_200401,580_124_191218
U9322Z1,U9322Z1,1,,628_108_191216,580_124_191218
U4777Z15,U4777Z3,1,,389_23_190826,580_126_191218
U9322Z1,U9322Z1,1,,628_110_200106,580_126_191218
U4777Z15,U4777Z10,1,,389_49_190826,589_1_190826
U4777Z15,U4777Z3,1,,389_135_200401,580_128_191218
U9322Z1,U9322Z1,1,,628_114_191216,580_80_191216
U4777Z15,U4777Z3,1,,389_30_190826,580_130_191218
U9322Z1,U9322Z1,1,,628_127_200106,580_130_191218
U4777Z15,U4777Z3,1,,389_19_190826,580_132_191218
U9322Z1,U9322Z1,1,,628_107_191216,580_132_191218
U4777Z15,U4777Z3,1,,389_149_200401,580_134_191218
U9322Z1,U9322Z1,1,,628_129_200106,580_134_191218
U4777Z15,U4777Z10,1,,389_25_190826,588_31_191202
U4777Z15,U4777Z10,1,,388_23_191024,588_33_191202
U9322Z1,U9322Z1,1,,628_125_200106,580_136_191218
U1915Z2,U1915Z1,1,,627_52_191202,590_151_200401
U4777Z15,U4777Z10,1,,388_30_191024,588_36_191202
U4777Z15,U4777Z10,1,,389_149_200401,589_3_190826
U4777Z15,U4777Z3,1,,389_143_200401,580_141_191218
U3143Z1,U3143Z2,1,,305_137_200401,584_16_191216
U3143Z1,U3143Z2,1,,305_147_200401,584_21_191216
U9123Z2,U9123Z1,1,,595_10_190826,650_114_200330
U4777Z15,U4777Z10,1,,388_28_200316,588_40_191202
U4777Z15,U4777Z3,1,,389_21_190826,580_139_191218
U4777Z15,U4777Z10,1,,389_34_190826,588_38_191202
U4777Z15,U4777Z10,1,,388_36_191024,588_41_191202
U4777Z15,U4777Z10,1,,389_23_190826,589_14_190826
U4777Z15,U4777Z6,1,,389_147_200401,587_17_190826
U4777Z15,U4777Z12,1,,388_30_191024,590_152_200401
U1915Z2,U1915Z1,1,,627_33_191202,590_153_200401
U4777Z15,U4777Z12,1,,389_25_190826,590_155_200401
U4398Z2,U4398Z2,1,,624_219_200316,342_86_191202
U4777Z15,U4777Z12,1,,389_32_190826,590_156_200401
U1915Z2,U1915Z1,1,,627_56_191202,590_157_200401
U4777Z15,U4777Z12,1,,389_49_190826,590_158_200401
U4777Z15,U4777Z6,1,,389_141_200401,587_19_200401
U4777Z17,U4777Z6,1,,609_731_200203,587_19_200401
U4777Z15,U4777Z12,1,,389_27_190826,590_159_200401
U1915Z2,U1915Z1,1,,627_7_191201,590_160_200401
U4777Z17,U4777Z12,1,,609_758_200401,590_161_200401
U4777Z15,U4777Z12,1,,389_30_190826,590_163_200401
U1915Z2,U1915Z1,1,,627_54_191202,590_164_200401
U4777Z15,U4777Z12,1,,389_19_190826,590_165_200401
U1915Z2,U1915Z1,1,,627_46_191202,590_166_200401
U4777Z15,U4777Z12,1,,389_34_190826,590_167_200401
U1915Z2,U1915Z1,1,,627_35_191202,590_168_200401
U4777Z15,U4777Z12,1,,389_135_200401,590_169_200401
U4777Z15,U4777Z12,1,,388_12_191024,590_171_200401
U1915Z2,U1915Z1,1,,627_42_191202,590_172_200401
U4777Z15,U4777Z12,1,,388_36_191024,590_173_200401
U1915Z2,U1915Z1,1,,627_58_191202,590_174_200401
U9326Z2,U9326Z1,1,,628_115_191216,588_44_191202
U4777Z15,U4777Z11,1,,389_19_190826,592_138_191204
U4777Z15,U4777Z11,1,,389_149_200401,592_139_191204
U4777Z15,U4777Z11,1,,389_23_190826,592_141_191204
U4777Z15,U4777Z8,1,,589_16_190826,388_143_200316
U4777Z15,U4777Z11,1,,389_21_190826,592_145_191204
U4777Z15,U4777Z11,1,,389_153_200401,592_149_191204
U4777Z15,U4777Z11,1,,389_30_190826,592_151_191204
U1915Z2,U1915Z1,1,,627_31_191202,590_175_200401
U9123Z2,U9123Z1,1,,650_134_200330,595_8_190826
U4777Z15,U4777Z12,1,,388_53_191024,590_176_200401
U1915Z2,U1915Z1,1,,627_40_191202,590_177_200401
U4777Z17,U4777Z12,1,,609_764_200401,590_178_200401
U9123Z2,U9123Z1,1,,650_130_200330,595_17_190826
U4777Z15,U4777Z11,1,,388_12_191024,592_155_191204
U9123Z2,U9123Z1,1,,650_128_200330,595_21_190826
U9123Z2,U9123Z1,1,,650_111_200330,595_30_200316
U4770Z2,U4769Z2,1,,342_75_191202,612_347_190826
U4770Z2,U4769Z2,1,,342_105_191202,612_356_190826
U4770Z2,U4769Z2,1,,342_95_191202,612_360_190826
U4770Z2,U4769Z2,1,,342_94_191202,612_364_190826
U4770Z2,U4769Z2,1,,342_97_191202,612_368_190826
U4770Z2,U4769Z2,1,,342_107_191202,612_372_190826
U4770Z2,U4769Z2,1,,342_92_191202,612_376_190826
U4770Z2,U4769Z2,1,,342_78_191202,612_324_190826
U4398Z1,U4398Z1,1,,342_79_191201,624_362_200316
U4398Z1,U4398Z1,1,,342_89_191201,624_366_200316
U4418Z2,U4418Z2,1,,342_106_191202,623_245_200331
U9123Z2,U9123Z1,1,,650_127_200330,595_31_200316
U4398Z2,U4398Z2,1,,624_375_191106,342_75_191202
U9322Z1,U9322Z1,1,,580_142_191218,628_111_191216
U4418Z2,U4418Z2,1,,342_74_191201,623_252_200331
U4418Z2,U4418Z2,1,,342_96_191202,623_254_200331
U4418Z2,U4418Z2,1,,342_93_191202,623_257_200331
U4418Z2,U4418Z2,1,,342_81_191201,623_261_200331
U4418Z2,U4418Z2,1,,342_98_191202,623_263_200331
U4398Z1,U4398Z1,1,,342_106_191202,624_384_191106
U4398Z1,U4398Z1,1,,342_98_191202,624_394_200316
U4398Z1,U4398Z1,1,,342_83_191201,624_374_191106
U4398Z1,U4398Z1,1,,342_76_191201,624_376_191106
U4777Z15,U4777Z4,1,,389_149_200401,627_33_191202
U4777Z15,U4777Z4,1,,389_153_200401,627_35_191202
U4777Z15,U4777Z4,1,,388_53_191024,627_39_191202
U4777Z15,U4777Z4,1,,389_30_190826,627_42_191202
U4777Z15,U4777Z4,1,,389_19_190826,627_44_191202
U4777Z15,U4777Z4,1,,389_21_190826,627_46_191202
U4777Z15,U4777Z4,1,,389_135_200401,627_49_191202
U4777Z15,U4777Z4,1,,389_32_190826,627_54_191202
U4777Z15,U4777Z4,1,,389_141_200401,627_56_191202
U4777Z15,U4777Z4,1,,389_23_190826,627_58_191202
U9123Z2,U9123Z1,1,,595_4_190826,650_120_200330
U4777Z15,U4777Z9,1,,388_30_191024,650_123_200330
U4777Z17,U4777Z9,1,,609_753_200203,650_123_200330
U9123Z2,U9123Z1,1,,594_8_190826,650_124_200330
U9123Z2,U9123Z1,1,,595_1_190826,650_126_200330
U4777Z15,U4777Z9,1,,388_26_191024,650_127_200330
U4777Z17,U4777Z9,1,,609_746_200203,650_127_200330
U4777Z15,U4777Z10,1,,388_17_191024,589_10_190826
U4777Z15,U4777Z10,1,,388_51_191024,589_29_191218
U4777Z15,U4777Z9,1,,388_19_191024,650_128_200330
U4777Z15,U4777Z9,1,,388_21_191024,650_130_200330
U4777Z15,U4777Z9,1,,388_32_191024,650_134_200330
U4777Z15,U4777Z3,1,,389_153_200401,580_142_191218
U4777Z15,U4777Z9,1,,388_53_191024,650_136_200330
U4777Z17,U4777Z9,1,,609_721_200201,650_136_200330
U1978Z1,U1978Z1,1,,381_51_191202,652_6_190805
U1982Z1,U1982Z3,1,,381_2_200316,652_12_191216
U2029Z1,U2029Z1,1,,382_17_200302,654_8_180709
U2016Z1,U2016Z1,1,,381_51_191202,654_9_191216
U2029Z1,U2029Z1,1,,382_4_200302,654_10_181026
U2016Z1,U2016Z1,1,,381_63_191202,654_11_180709
U2029Z1,U2029Z1,1,,382_10_200302,654_12_181026
U1829Z4,U1829Z3,1,,375_1190_200201,667_8_190930
U1829Z4,U1829Z3,1,,375_1407_200316,667_8_190930
U1499Z1,U1499Z1,1,,344_416_190403,655_392_200406
U1829Z4,U1829Z2,1,,375_1238_200201,669_167_200414
U1499Z1,U1499Z1,1,,344_374_190403,655_394_200406
U1499Z1,U1499Z1,1,,344_402_190304,655_400_200406
U1829Z1,U1829Z1,1,,666_69_200203,379_29_200414
U1829Z4,U1829Z1,1,,669_179_200414,379_29_200414
U1499Z1,U1499Z1,1,,344_386_190403,655_409_200406
U1242Z1,U1242Z1,1,,377_441_200302,471_286_190902
U1242Z1,U1242Z1,1,,377_276_200302,471_287_190902
U1242Z1,U1242Z1,1,,377_296_200302,472_13_190429
U1242Z1,U1242Z1,1,,377_278_200302,471_317_191202
U1301Z2,U1301Z12,1,,351_30_200302,656_9_190826
U1301Z2,U1301Z12,1,,351_70_200302,656_45_200309
U1301Z2,U1301Z12,1,,351_32_200302,656_10_190826
U2016Z2,U2016Z2,1,,381_70_191128,492_12_191216
U2016Z1,U2016Z2,1,,387_30_180730,492_12_191216
U2020Z1,U2020Z1,1,,382_6_200302,492_12_191216
U2020Z2,U2020Z2,1,,382_7_200302,492_13_191118
U2016Z1,U2016Z1,1,,381_51_191202,387_35_181026
U2016Z1,U2016Z2,1,,652_33_200316,660_3_190530
U2016Z1,U2016Z1,1,,387_14_190902,659_4_191216
U1978Z1,U1978Z1,1,,387_26_190902,652_2_190805
U2016Z1,U2016Z1,1,,381_51_191202,659_9_181119
U2016Z1,U2016Z2,1,,381_63_191202,492_9_191216
U2016Z2,U2016Z2,1,,381_18_190524,492_9_191216
U2016Z1,U2016Z2,1,,660_15_190530,492_9_191216
U2020Z1,U2020Z1,1,,382_10_200302,492_9_191216
U2020Z2,U2020Z2,1,,382_36_200302,492_10_191118
U2020Z1,U2020Z1,1,,382_8_200302,492_11_191216
U1278Z2,U1278Z2,1,,398_104_191216,662_18_190902
U1278Z1,U1278Z3,1,,398_105_191215,662_131_200330
U1278Z2,U1278Z2,1,,398_132_191216,662_21_190902
U1278Z1,U1278Z3,1,,398_133_191216,662_133_200330
U1278Z2,U1278Z2,1,,398_128_191216,662_35_200106
U1278Z1,U1278Z3,1,,398_121_191216,662_23_190902
U2269Z4,U2269Z4,1,,662_4_190902,662_136_200330
U1984Z1,U1984Z4,1,,381_76_191202,421_150_200106
U1984Z2,U1984Z4,1,,381_19_190524,421_150_200106
U2213Z2,U2213Z1,1,,655_302_200406,662_2_190902
U1278Z2,U1278Z2,1,,398_118_191216,662_3_190902
U1278Z1,U1278Z3,1,,398_103_191216,662_4_190902
U1278Z2,U1278Z2,1,,398_140_191216,662_138_200330
U1278Z1,U1278Z3,1,,398_145_191216,427_2_190902
U1278Z1,U1278Z3,1,,398_141_191216,662_6_190902
U1984Z2,U1984Z3,1,,381_49_191128,421_151_191114
U1984Z1,U1984Z3,1,,381_54_191202,421_151_191114
U1278Z2,U1278Z2,1,,398_106_191216,662_104_200309
U1278Z1,U1278Z3,1,,398_107_191216,662_29_190902
U1278Z2,U1278Z2,1,,398_112_191216,662_30_190902
U1278Z1,U1278Z3,1,,398_113_191216,662_140_200330
U1984Z2,U1984Z3,1,,381_19_190524,421_152_200106
U1984Z1,U1984Z3,1,,381_76_191202,421_152_200106
U1984Z2,U1984Z4,1,,381_67_191128,421_153_191114
U2269Z4,U2269Z4,1,,662_29_190902,662_142_200330
U9176Z1,U9176Z1,1,,467_246_191004,668_50_190902
U9176Z1,U9176Z1,1,,467_260_190411,668_14_190902
U9176Z2,U9176Z1,1,,467_235_191004,668_76_190902
U9176Z2,U9176Z1,1,,467_263_191004,668_118_190902
U9176Z1,U9176Z1,1,,467_278_190411,668_20_190902
U9176Z1,U9176Z1,1,,467_257_191004,668_119_190902
U1829Z4,U1829Z2,1,,367_554_200201,669_170_200414
U1829Z4,U1829Z2,1,,367_569_200201,669_172_200414
U1829Z4,U1829Z3,1,,375_1423_200316,667_11_200316
U1829Z3,U1829Z3,1,,379_2_190930,667_11_200316
U1829Z4,U1829Z2,1,,379_15_200316,669_174_200414
U1829Z3,U1829Z2,1,,375_1400_200316,669_174_200414
U1829Z4,U1829Z1,1,,666_75_200316,379_105_200414
U1829Z4,U1829Z2,1,,375_1394_200316,670_33_200414
U3257Z2,U1829Z3,1,,375_1302_200203,667_43_200414
U1829Z2,U1829Z3,1,,379_34_200414,667_43_200414
U1829Z4,U1829Z2,1,,375_1422_200316,669_176_200414
U1829Z3,U1829Z3,1,,375_1224_200203,667_10_191029
U1829Z4,U1829Z2,1,,375_1238_200201,670_36_200414
U1829Z4,U1829Z2,1,,375_1407_200316,670_38_200414
U1829Z4,U1829Z2,1,,375_1411_200316,670_40_200414
U1829Z4,U1829Z2,1,,379_43_190902,670_40_200414
U1829Z4,U1829Z2,1,,375_1423_200316,670_42_200414
U1829Z3,U1829Z2,1,,379_2_190930,670_42_200414
U1829Z3,U1829Z3,1,,375_1400_200316,667_12_200316
U1829Z4,U1829Z3,1,,379_15_200316,667_12_200316
U3257Z2,U1829Z3,1,,375_1424_200316,667_26_200316
U1829Z4,U1829Z3,1,,379_26_191029,667_26_200316
U1829Z4,U1829Z2,1,,375_1411_200316,669_182_200414
U1829Z4,U1829Z2,1,,379_43_190902,669_182_200414
U1829Z4,U1829Z2,1,,375_1423_200316,669_183_200414
U1829Z3,U1829Z2,1,,379_2_190930,669_183_200414
U1829Z4,U1829Z2,1,,379_15_200316,670_47_200414
U1829Z3,U1829Z2,1,,375_1400_200316,670_47_200414
U3257Z2,U1829Z2,1,,375_1424_200316,670_49_200414
U1829Z4,U1829Z2,1,,379_26_191029,670_49_200414
U1829Z4,U1829Z2,1,,375_1394_200316,669_185_200414
U1829Z2,U1829Z2,1,,379_24_200414,669_185_200414
U1829Z4,U1829Z2,1,,375_1272_200203,669_187_200414
U9598Z1,U9598Z1,1,,679_24_200311,678_54_200316
U9598Z1,U9598Z1,1,,679_93_200415,678_54_200316
U1434Z1,U1434Z2,1,,398_141_191216,433_58_200406
U1434Z2,U1434Z2,1,,433_22_190311,433_22_190311
U1829Z4,U1829Z3,1,,375_1292_200203,667_17_190930
U1829Z4,U1829Z2,1,,367_599_200316,669_188_200414
U1829Z4,U1829Z2,1,,375_1272_200203,670_51_200414
U1829Z2,U1829Z2,1,,379_93_200414,670_51_200414
U1829Z4,U1829Z2,1,,367_599_200316,670_52_200414
U1829Z2,U1829Z2,1,,669_188_200414,670_52_200414
U1696Z2,U1696Z2,1,,494_65_200316,495_66_200415
U1829Z4,U1829Z1,1,,669_82_200417,367_595_200417
U1829Z4,U1829Z1,1,,669_79_200417,367_610_200417
U1829Z1,U1829Z1,1,,669_8_200417,367_648_200417
U1829Z4,U1829Z1,1,,666_74_200316,375_1271_200417
U1829Z4,U1829Z1,1,,669_85_200417,375_1271_200417
U1829Z4,U1829Z1,1,,667_11_200316,375_1408_200417
U1829Z4,U1829Z1,1,,669_15_200417,375_1408_200417
U1829Z4,U1829Z1,1,,667_12_200316,375_1349_200417
U1829Z4,U1829Z1,1,,669_17_200417,375_1349_200417
U1829Z4,U1829Z1,1,,669_72_200417,375_1416_200417
U1829Z4,U1829Z1,1,,669_74_200417,375_1262_200417
U1829Z4,U1829Z1,1,,669_15_200417,379_12_200417
U1829Z4,U1829Z2,1,,367_635_200316,669_73_200417
U1829Z4,U1829Z3,1,,367_614_200203,666_9_200417
U1829Z4,U1829Z3,1,,379_32_200417,666_9_200417
U1829Z4,U1829Z1,1,,669_82_200417,379_5_200417
U1829Z4,U1829Z2,1,,379_15_200316,670_15_200417
U1829Z3,U1829Z2,1,,375_1400_200316,670_15_200417
U1829Z4,U1829Z1,1,,666_75_200316,379_105_200417
U1829Z4,U1829Z2,1,,375_1394_200316,669_77_200417
U3257Z2,U1829Z2,1,,375_1302_200203,669_68_200417
U1829Z3,U1829Z2,1,,379_34_200417,669_68_200417
U1829Z4,U1829Z2,1,,367_554_200201,669_71_200417
U1829Z4,U1829Z2,1,,375_1411_200316,669_78_200417
U1829Z4,U1829Z2,1,,379_43_190902,669_78_200417
U1829Z4,U1829Z2,1,,375_1423_200316,669_7_200417
U1829Z3,U1829Z2,1,,379_2_190930,669_7_200417
U3257Z2,U1829Z3,1,,375_1302_200203,667_43_200417
U1829Z4,U1829Z2,1,,375_1395_200316,669_24_200417
U1829Z4,U1829Z2,1,,379_7_200316,669_24_200417
U1829Z4,U1829Z2,1,,375_1238_200201,669_26_200417
U1829Z4,U1829Z2,1,,367_569_200201,669_80_200417
U1829Z4,U1829Z2,1,,375_1423_200316,669_83_200417
U1829Z3,U1829Z2,1,,379_2_190930,669_83_200417
U3257Z2,U1829Z2,1,,375_1204_200201,669_16_200417
U3257Z2,U1829Z2,1,,375_1424_200316,669_84_200417
U1829Z4,U1829Z2,1,,379_26_191029,669_84_200417
U1829Z4,U1829Z2,1,,375_1272_200203,669_67_200417
U1829Z4,U1829Z2,1,,367_599_200316,669_86_200417
U1702Z2,U1702Z2,1,,317_179_200314,318_98_200307
U1702Z1,U1702Z1,1,,318_99_200307,317_66_190907
U1702Z2,U1702Z2,1,,318_187_200314,317_51_190824
U1702Z1,U1702Z1,1,,318_103_200307,317_56_190907
U1702Z1,U1702Z1,1,,318_101_200307,317_4_190907
U1702Z2,U1702Z2,1,,318_116_200307,317_5_190824
U1702Z2,U1702Z2,1,,318_112_200314,317_64_190824
U1702Z2,U1702Z2,1,,317_165_200314,318_106_200307
U1702Z2,U1702Z2,1,,317_169_200314,318_108_200307
U1702Z2,U1702Z2,1,,317_172_200314,318_110_200307
U1702Z2,U1702Z2,1,,317_168_200314,318_111_200307
U1702Z1,U1702Z1,1,,317_66_190907,318_99_200307
U1702Z2,U1702Z2,1,,317_177_200314,318_100_200307
U1702Z1,U1702Z1,1,,317_4_190907,318_101_200307
U1702Z2,U1702Z2,1,,317_175_200314,318_102_200307
U1702Z1,U1702Z1,1,,317_56_190907,318_103_200307
U1702Z2,U1702Z2,1,,317_171_200314,318_188_200307
U1702Z2,U1702Z2,1,,317_5_190824,318_116_200307
U1785Z4,U1785Z4,1,,369_644_200125,348_683_200125
U1308Z2,U1308Z2,1,,368_68_190921,348_690_200125
U1308Z2,U1308Z2,1,,368_70_190921,348_692_200125
U1308Z2,U1308Z2,1,,368_72_190921,348_694_200125
U1785Z4,U1785Z4,1,,369_631_200125,348_726_200125
U1785Z4,U1785Z4,1,,369_655_200125,348_735_200125
U1984Z3,U1984Z2,1,,421_117_191116,381_64_191130
U1984Z3,U1984Z2,1,,421_289_200425,381_64_191130
U1984Z3,U1984Z2,1,,421_120_191116,381_56_191130
U1984Z3,U1984Z2,1,,421_286_200425,381_56_191130
U1984Z4,U1984Z1,1,,421_118_200418,381_48_191207
U1984Z4,U1984Z1,1,,421_273_200425,381_48_191207
U1984Z4,U1984Z2,1,,421_121_200418,381_52_191130
U1984Z4,U1984Z2,1,,421_287_200425,381_52_191130
U2008Z4,U2008Z2,1,,489_41_191123,387_44_181222
U2020Z1,U2020Z1,1,,492_23_191123,382_55_200307
U1984Z4,U1984Z1,1,,421_121_200418,381_63_191207
U1984Z4,U1984Z1,1,,421_287_200425,381_63_191207
U2008Z2,U2008Z2,1,,491_23_190525,381_49_191130
U1984Z3,U1984Z2,1,,421_115_191116,381_70_191130
U1984Z3,U1984Z2,1,,421_285_200425,381_70_191130
U2008Z4,U2008Z1,1,,489_42_191123,381_55_191207
U1984Z3,U1984Z1,1,,421_115_191116,381_55_191207
U1984Z3,U1984Z1,1,,421_285_200425,381_55_191207
U2008Z4,U2008Z2,1,,489_36_191123,387_57_180505
U1984Z3,U1984Z1,1,,421_117_191116,381_59_191207
U1984Z3,U1984Z1,1,,421_289_200425,381_59_191207
U1984Z4,U1984Z2,1,,421_118_200418,381_60_191130
U1984Z4,U1984Z2,1,,421_273_200425,381_60_191130
U2008Z2,U2008Z1,1,,491_23_190525,387_17_180505
U1978Z2,U1978Z2,1,,654_21_181027,387_62_181027
U2020Z1,U2020Z1,1,,382_55_200307,492_23_191123
U2016Z1,U2016Z1,1,,381_82_190525,654_24_181222
U2008Z2,U2008Z2,1,,491_98_191102,387_42_190907
U2020Z1,U2020Z1,1,,492_26_191123,382_45_200307
U2020Z2,U2020Z2,1,,492_28_191123,382_53_200307
U1430Z4,U1430Z2,1,,661_131_200321,398_168_191221
U1430Z4,U1430Z2,1,,661_122_200316,398_110_191221
U1278Z3,U1278Z1,1,,662_130_200404,398_169_191221
U1278Z2,U1278Z2,1,,662_149_200404,398_170_191221
U1278Z2,U1278Z2,1,,662_149_200425,398_170_191221
U1430Z4,U1430Z2,1,,661_130_200321,398_164_200111
U1278Z2,U1278Z2,1,,662_147_200404,398_164_200111
U1278Z2,U1278Z2,1,,662_147_200425,398_164_200111
U1278Z2,U1278Z2,1,,662_144_200404,398_104_191221
U1430Z4,U1430Z2,1,,661_133_200321,398_112_191221
U1984Z2,U1984Z4,1,,381_50_191130,421_114_200418
U1984Z1,U1984Z3,1,,381_55_191207,421_115_191116
U1984Z1,U1984Z4,1,,381_57_191201,421_223_191116
U1984Z2,U1984Z4,1,,381_47_191130,421_223_191116
U1984Z1,U1984Z3,1,,381_51_191201,421_120_191116
U1984Z1,U1984Z4,1,,381_63_191207,421_121_200418
U1984Z2,U1984Z4,1,,381_52_191130,421_121_200418
U2008Z1,U2008Z3,1,,387_59_190907,489_43_191123
U2008Z1,U2008Z3,1,,387_45_181222,489_23_191123
U2020Z2,U2020Z2,1,,382_53_200307,492_28_191123
U1278Z2,U1278Z2,1,,662_145_200404,398_173_191221
U1278Z3,U1278Z1,1,,662_146_200404,398_174_191221
U1278Z2,U1278Z2,1,,398_104_191221,662_144_200404
U1278Z2,U1278Z2,1,,398_164_200111,662_147_200404
U2300Z1,U2300Z1,1,,421_223_191116,421_224_190608
U1984Z1,U1984Z3,1,,381_59_191207,421_117_191116
U1984Z1,U1984Z4,1,,381_48_191207,421_118_200418
U1984Z2,U1984Z4,1,,381_60_191130,421_118_200418
U1984Z2,U1984Z3,1,,381_50_191128,421_263_200420
U1984Z1,U1984Z3,1,,381_69_191202,421_263_200420
U1984Z2,U1984Z4,1,,381_70_191128,421_264_200420
