stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U2014Z1,"Kostelec n.Č.l.,Trativody",49.99278,14.84548,"3",,0,,0,,A
U2014Z2,"Kostelec n.Č.l.,Trativody",49.99278,14.84617,"3",,0,,0,,B
U2015Z1,"Kostelec n.Č.l.,U Křížku",49.99184,14.85352,"3",,0,,0,,A
U2015Z2,"Kostelec n.Č.l.,U Křížku",49.99202,14.85256,"3",,0,,0,,B
U2016Z1,"Kostelec n.Č.l.,Nám.",49.99397,14.86007,"3",,0,,0,,A
U2016Z2,"Kostelec n.Č.l.,Nám.",49.99413,14.86018,"3",,0,,0,,B
U2017Z1,"Vyžlovka,hotel Praha",49.98414,14.78914,"2,3",,0,,0,,A
U2017Z2,"Vyžlovka,hotel Praha",49.98400,14.78926,"2,3",,0,,0,,B
U2018Z1,"Jevany,Spojovací",49.97506,14.79548,"3",,0,,0,,A
U2018Z2,"Jevany,Spojovací",49.97519,14.79539,"3",,0,,0,,B
U2019Z1,"Jevany",49.96945,14.80972,"3",,0,,0,,A
U2019Z2,"Jevany",49.96943,14.80873,"3",,0,,0,,B
U2019Z3,"Jevany",49.96982,14.81002,"3",,0,,0,,C
U2019Z4,"Jevany",49.96984,14.81006,"3",,0,,0,,D
U2020Z1,"Jevany,Penčice",49.95810,14.82102,"3",,0,,0,,A
U2020Z2,"Jevany,Penčice",49.95831,14.82089,"3",,0,,0,,B
U2022Z1,"Konojedy,Rozc.",49.94661,14.83218,"4",,0,,0,,A
U2022Z2,"Konojedy,Rozc.",49.94677,14.83216,"4",,0,,0,,B
U2023Z1,"Stříbrná Skalice,Hradec",49.92587,14.83017,"4",,0,,0,,A
U2023Z2,"Stříbrná Skalice,Hradec",49.92570,14.83014,"4",,0,,0,,B
U2024Z1,"Stříbrná Skalice,Propast",49.92228,14.82893,"4",,0,,0,,A
U2024Z2,"Stříbrná Skalice,Propast",49.92232,14.82921,"4",,0,,0,,B
U2025Z1,"Stříbrná Skalice,Hruškov",49.90822,14.83336,"4",,0,,0,,A
U2025Z2,"Stříbrná Skalice,Hruškov",49.90795,14.83367,"4",,0,,0,,B
U2026Z1,"Stříbrná Skalice,Náměstí",49.89771,14.84599,"4",,0,,0,,A
U2026Z2,"Stříbrná Skalice,Náměstí",49.89783,14.84594,"4",,0,,0,,B
U2027Z1,"Stříbrná Skalice,Blatiny",49.89768,14.85478,"4",,0,,0,,A
U2027Z2,"Stříbrná Skalice,Blatiny",49.89777,14.85437,"4",,0,,0,,B
U2028Z1,"Stříbrná Skalice,U Konvalinků",49.89174,14.86068,"4",,0,,0,,A
U2028Z2,"Stříbrná Skalice,U Konvalinků",49.89219,14.86105,"4",,0,,0,,B
U2029Z1,"Stříbrná Skalice,Žel.st.",49.88722,14.85731,"4",,0,,0,,A
U2029Z2,"Stříbrná Skalice,Žel.st.",49.88666,14.85742,"4",,0,,0,,B
U2030Z1,"Vlkančice,Pyskočely",49.88058,14.86109,"4",,0,,0,,A
U2030Z2,"Vlkančice,Pyskočely",49.88041,14.86135,"4",,0,,0,,B
U2030Z3,"Vlkančice,Pyskočely",49.88302,14.86022,"4",,0,,0,,C
U2030Z4,"Vlkančice,Pyskočely",49.88210,14.86178,"4",,0,,0,,D
U2031Z1,"Sázava,osada Kopaniny",49.87902,14.88301,"5",,0,,0,,A
U2031Z2,"Sázava,osada Kopaniny",49.87981,14.88319,"5",,0,,0,,B
U2032Z1,"Sázava,Klášterní",49.87474,14.89603,"5",,0,,2,,A
U2032Z2,"Sázava,Klášterní",49.87501,14.89602,"5",,0,,2,,B
U2033Z4,"Sázava,Aut.st.",49.87479,14.90741,"5",,0,,0,,4
U2033Z5,"Sázava,Aut.st.",49.87486,14.90780,"5",,0,,0,,5
U2034Z1,"Mukařov,odb.Tehovec",49.98841,14.73533,"2",,0,,0,,A
U2034Z2,"Mukařov,odb.Tehovec",49.98939,14.73614,"2",,0,,0,,B
U2035Z1,"Tehovec",49.98156,14.72915,"2",,0,,0,,A
U2035Z2,"Tehovec",49.98172,14.72938,"2",,0,,0,,B
U2036Z1,"Svojetice",49.97211,14.73834,"2",,0,,0,,A
U2036Z2,"Svojetice",49.97243,14.73841,"2",,0,,0,,B
U2037Z1,"Svojetice,Na vyhlídce",49.96331,14.74486,"2",,0,,0,,A
U2037Z2,"Svojetice,Na vyhlídce",49.96278,14.74538,"2",,0,,0,,B
U2038Z1,"Struhařov,U hřiště",49.95658,14.75048,"2",,0,,0,,A
U2038Z2,"Struhařov,U hřiště",49.95674,14.75046,"2",,0,,0,,B
U2039Z1,"Struhařov,Habr",49.95377,14.75265,"2",,0,,0,,A
U2039Z2,"Struhařov,Habr",49.95382,14.75273,"2",,0,,0,,B
U2040Z1,"Ondřejov,Třemblat,Lipská",49.93678,14.75749,"2",,0,,0,,A
U2040Z2,"Ondřejov,Třemblat,Lipská",49.93559,14.75878,"2",,0,,0,,B
U2041Z1,"Ondřejov,Třemblat",49.92820,14.76290,"2,3",,0,,0,,A
U2041Z2,"Ondřejov,Třemblat",49.92884,14.76246,"2,3",,0,,0,,B
U2041Z3,"Ondřejov,Třemblat,Náves",49.92990,14.76181,"2",,0,,0,,C
U2042Z1,"Zvánovice",49.93204,14.77791,"3",,0,,0,,A
U2043Z2,"Ondřejov,Třemblat,Rozc.Zvánovice",49.92692,14.76372,"3",,0,,0,,B
U2044Z1,"Ondřejov,Třemblat,Rozc.Mnichovice",49.91629,14.76431,"3",,0,,0,,A
U2044Z2,"Ondřejov,Třemblat,Rozc.Mnichovice",49.91602,14.76423,"3",,0,,0,,B
U2045Z1,"Ondřejov,U Pily",49.90889,14.77391,"3",,0,,0,,A
U2045Z2,"Ondřejov,U Pily",49.90873,14.77390,"3",,0,,0,,B
U2046Z1,"Ondřejov,Náměstí",49.90461,14.78328,"3",,0,,0,,A
U2046Z2,"Ondřejov,Náměstí",49.90461,14.78376,"3",,0,,0,,B
U2047Z1,"Chocerady",49.87207,14.80264,"4",,0,,0,,A
U2048Z1,"Vlkančice,Pyskočely,Na Bábě",49.88431,14.87458,"4",,0,,0,,A
U2048Z2,"Vlkančice,Pyskočely,Na Bábě",49.88438,14.87492,"4",,0,,0,,B
U2049Z1,"Horní Kruty,Újezdec,rozc.0.8",49.89237,14.94489,"5",,0,,2,,A
U2049Z2,"Horní Kruty,Újezdec,rozc.0.8",49.89249,14.94475,"5",,0,,2,,B
U2049Z3,"Horní Kruty,Újezdec",49.90021,14.94740,"5",,0,,2,,C
U2049Z4,"Horní Kruty,Újezdec",49.90017,14.94762,"5",,0,,2,,D
U2050Z1,"Vlkančice,Stará Hůra",49.89326,14.88798,"4",,0,,0,,A
U2050Z2,"Vlkančice,Stará Hůra",49.89380,14.88895,"4",,0,,0,,B
U2051Z1,"Vlkančice",49.90194,14.89812,"4",,0,,0,,A
U2051Z2,"Vlkančice",49.90195,14.89815,"4",,0,,0,,B
U2052Z1,"Tehov",49.97076,14.69343,"1",,0,,0,,A
U2052Z2,"Tehov",49.97088,14.69328,"1",,0,,0,,B
U2053Z1,"Všestary",49.95851,14.68558,"1,2",,0,,0,,A
U2053Z2,"Všestary",49.95894,14.68513,"1,2",,0,,0,,B
U2054Z1,"Všestary,Menčice",49.95396,14.69928,"1,2",,0,,0,,A
U2054Z2,"Všestary,Menčice",49.95411,14.70105,"1,2",,0,,2,,B
U2055Z1,"Mnichovice,nám.",49.93582,14.70950,"2",,0,,0,,A
U2055Z2,"Mnichovice,nám.",49.93584,14.70936,"2",,0,,0,,B
U2056Z1,"Stříbrná Skalice,Hrad.Střimelice",49.90170,14.81602,"4",,0,,0,,A
U2056Z2,"Stříbrná Skalice,Hrad.Střimelice",49.90170,14.81602,"4",,0,,0,,B
U2057Z1,"Stříbrná Skalice,Kost.Střimelice",49.91524,14.80691,"4",,0,,0,,A
U2057Z2,"Stříbrná Skalice,Kost.Střimelice",49.91562,14.80705,"4",,0,,0,,B
U2058Z1,"Stř.Skalice,Kost.Střimel.,Skalka",49.91564,14.79907,"4",,0,,0,,A
